,RegionName,State_x,Date,Price,County,State_y,Housing Inventory,State,UnemploymentRate
1813,Stanislaus County,CA,2020-08,347982,Stanislaus County,CA,1245,CA,11.2
1814,Sonoma County,CA,2020-08,654638,Sonoma County,CA,1518,CA,8.7
1815,Tulare County,CA,2020-08,245052,Tulare County,CA,1234,CA,13.1
1816,Santa Barbara County,CA,2020-08,667725,Santa Barbara County,CA,1335,CA,8.3
1817,Monterey County,CA,2020-08,627702,Monterey County,CA,982,CA,8.8
1818,Solano County,CA,2020-08,461224,Solano County,CA,987,CA,11
1819,Placer County,CA,2020-08,535153,Placer County,CA,1979,CA,8.2
1820,San Luis Obispo County,CA,2020-08,651666,San Luis Obispo County,CA,1301,CA,8.6
1821,Santa Cruz County,CA,2020-08,898680,Santa Cruz County,CA,669,CA,9.2
1822,Merced County,CA,2020-08,295122,Merced County,CA,995,CA,11.9
1823,Marin County,CA,2020-08,1246341,Marin County,CA,690,CA,7.8
1824,Butte County,CA,2020-08,335993,Butte County,CA,701,CA,9.8
1825,Yolo County,CA,2020-08,483581,Yolo County,CA,500,CA,7.9
1826,El Dorado County,CA,2020-08,484153,El Dorado County,CA,1368,CA,8.5
1827,Shasta County,CA,2020-08,289916,Shasta County,CA,447,CA,8.7
1828,Imperial County,CA,2020-08,234830,Imperial County,CA,164,CA,24.8
1829,Kings County,CA,2020-08,250878,Kings County,CA,420,CA,11
1830,Madera County,CA,2020-08,301330,Madera County,CA,745,CA,10.5
1831,Napa County,CA,2020-08,710469,Napa County,CA,520,CA,9.3
1832,Humboldt County,CA,2020-08,337734,Humboldt County,CA,217,CA,9.4
1833,Nevada County,CA,2020-08,490804,Nevada County,CA,1072,CA,8.6
1834,Sutter County,CA,2020-08,328915,Sutter County,CA,273,CA,10.1
1835,Mendocino County,CA,2020-08,423427,Mendocino County,CA,419,CA,9.5
1836,Yuba County,CA,2020-08,302866,Yuba County,CA,350,CA,10.8
1837,Lake County,CA,2020-08,254328,Lake County,CA,593,CA,9.5
1838,Tehama County,CA,2020-08,248555,Tehama County,CA,369,CA,8.9
1839,Tuolumne County,CA,2020-08,,Tuolumne County,CA,631,CA,10.7
1840,San Benito County,CA,2020-08,649358,,,,CA,9.6
1841,Calaveras County,CA,2020-08,338926,,,,CA,7.8
1842,Siskiyou County,CA,2020-08,218427,,,,CA,9.1
1843,Amador County,CA,2020-08,330489,,,,CA,9.8
1844,Lassen County,CA,2020-08,178162,,,,CA,6.8
1845,Del Norte County,CA,2020-08,275523,,,,CA,9.8
1846,Glenn County,CA,2020-08,257821,,,,CA,8.6
1847,Colusa County,CA,2020-08,257267,,,,CA,10.7
1848,Plumas County,CA,2020-08,281027,,,,CA,8.5
1849,Inyo County,CA,2020-08,370023,,,,CA,8
1850,Mariposa County,CA,2020-08,302775,,,,CA,10
1851,Mono County,CA,2020-08,476614,,,,CA,11
1852,Trinity County,CA,2020-08,284373,,,,CA,6.9
1853,Modoc County,CA,2020-08,134225,,,,CA,6.7
1854,Sierra County,CA,2020-08,248268,,,,CA,7.7
1855,Alpine County,CA,2020-08,419977,,,,CA,11.6
1856,Los Angeles County,CA,2020-09,683187,Los Angeles County,CA,21261,CA,11.9
1857,San Diego County,CA,2020-09,644814,San Diego County,CA,8915,CA,9.6
1858,Orange County,CA,2020-09,782708,Orange County,CA,8612,CA,9.6
1859,Riverside County,CA,2020-09,422029,Riverside County,CA,10053,CA,10.6
1860,San Bernardino County,CA,2020-09,381448,San Bernardino County,CA,8238,CA,10.5
1861,Santa Clara County,CA,2020-09,1294719,Santa Clara County,CA,3346,CA,7.4
1862,Alameda County,CA,2020-09,935910,Alameda County,CA,1401,CA,9.7
1863,Sacramento County,CA,2020-09,413459,Sacramento County,CA,3966,CA,10
1864,Contra Costa County,CA,2020-09,734367,Contra Costa County,CA,3246,CA,9.6
1865,Fresno County,CA,2020-09,289571,Fresno County,CA,1498,CA,10.5
1866,Kern County,CA,2020-09,248673,Kern County,CA,2265,CA,11.9
1867,Ventura County,CA,2020-09,644826,Ventura County,CA,2445,CA,8.8
1868,San Francisco County,CA,2020-09,1429761,San Francisco County,CA,2221,CA,9
1869,San Mateo County,CA,2020-09,1435245,San Mateo County,CA,1661,CA,7.6
1870,San Joaquin County,CA,2020-09,399859,San Joaquin County,CA,1976,CA,11.3
1871,Stanislaus County,CA,2020-09,352452,Stanislaus County,CA,1257,CA,10.3
1872,Sonoma County,CA,2020-09,666675,Sonoma County,CA,1382,CA,7.8
1873,Tulare County,CA,2020-09,248082,Tulare County,CA,1250,CA,12.1
1874,Santa Barbara County,CA,2020-09,675756,Santa Barbara County,CA,1313,CA,7.5
1875,Monterey County,CA,2020-09,635008,Monterey County,CA,946,CA,8.1
1876,Solano County,CA,2020-09,465571,Solano County,CA,976,CA,10.1
1877,Placer County,CA,2020-09,543087,Placer County,CA,1985,CA,7.2
1878,San Luis Obispo County,CA,2020-09,659907,San Luis Obispo County,CA,1227,CA,7.5
1879,Santa Cruz County,CA,2020-09,915380,Santa Cruz County,CA,604,CA,8.3
1880,Merced County,CA,2020-09,298744,Merced County,CA,864,CA,10.6
1881,Marin County,CA,2020-09,1265328,Marin County,CA,701,CA,7
1882,Butte County,CA,2020-09,341196,Butte County,CA,687,CA,9
1883,Yolo County,CA,2020-09,486675,Yolo County,CA,476,CA,7.3
1884,El Dorado County,CA,2020-09,498686,El Dorado County,CA,1285,CA,7.7
1885,Shasta County,CA,2020-09,294793,Shasta County,CA,443,CA,8
1886,Imperial County,CA,2020-09,240767,Imperial County,CA,166,CA,22.2
1887,Kings County,CA,2020-09,254769,Kings County,CA,436,CA,10.4
1888,Madera County,CA,2020-09,304855,Madera County,CA,729,CA,9.6
1889,Napa County,CA,2020-09,720507,Napa County,CA,506,CA,8.3
1890,Humboldt County,CA,2020-09,341047,Humboldt County,CA,194,CA,8.1
1891,Nevada County,CA,2020-09,504198,Nevada County,CA,1027,CA,7.7
1892,Sutter County,CA,2020-09,331660,Sutter County,CA,258,CA,9.4
1893,Mendocino County,CA,2020-09,432113,Mendocino County,CA,405,CA,8.6
1894,Yuba County,CA,2020-09,306499,Yuba County,CA,340,CA,10.1
1895,Lake County,CA,2020-09,260334,Lake County,CA,568,CA,8.9
1896,Tehama County,CA,2020-09,250926,Tehama County,CA,386,CA,8.1
1897,Tuolumne County,CA,2020-09,,Tuolumne County,CA,579,CA,9.6
1898,San Benito County,CA,2020-09,654605,,,,CA,8.9
1899,Calaveras County,CA,2020-09,343832,,,,CA,7.3
1900,Siskiyou County,CA,2020-09,220203,,,,CA,8
1901,Amador County,CA,2020-09,335190,,,,CA,8.9
1902,Lassen County,CA,2020-09,178842,,,,CA,6.3
1903,Del Norte County,CA,2020-09,271980,,,,CA,8.9
1904,Glenn County,CA,2020-09,259632,,,,CA,7.6
1905,Colusa County,CA,2020-09,259460,,,,CA,10
1906,Plumas County,CA,2020-09,282683,,,,CA,7.8
1907,Inyo County,CA,2020-09,370730,,,,CA,7.5
1908,Mariposa County,CA,2020-09,305210,,,,CA,9.5
1909,Mono County,CA,2020-09,480301,,,,CA,10
1910,Trinity County,CA,2020-09,287210,,,,CA,6.5
1911,Modoc County,CA,2020-09,135204,,,,CA,6.1
1912,Sierra County,CA,2020-09,248779,,,,CA,6.5
1913,Alpine County,CA,2020-09,421041,,,,CA,11
1914,Los Angeles County,CA,2020-10,693188,Los Angeles County,CA,21483,CA,10.8
1915,San Diego County,CA,2020-10,655932,San Diego County,CA,8736,CA,8.4
1916,Orange County,CA,2020-10,793156,Orange County,CA,8459,CA,8.2
1917,Riverside County,CA,2020-10,427508,Riverside County,CA,9936,CA,9.3
1918,San Bernardino County,CA,2020-10,387031,San Bernardino County,CA,8066,CA,9.4
1919,Santa Clara County,CA,2020-10,1312779,Santa Clara County,CA,3416,CA,6.4
1920,Alameda County,CA,2020-10,950178,Alameda County,CA,1476,CA,8.4
1921,Sacramento County,CA,2020-10,420493,Sacramento County,CA,3934,CA,8.8
1922,Contra Costa County,CA,2020-10,745823,Contra Costa County,CA,3314,CA,8.4
1923,Fresno County,CA,2020-10,292299,Fresno County,CA,1522,CA,9.7
1924,Kern County,CA,2020-10,250874,Kern County,CA,2224,CA,10.6
1925,Ventura County,CA,2020-10,652484,Ventura County,CA,2393,CA,7.6
1926,San Francisco County,CA,2020-10,1424861,San Francisco County,CA,2501,CA,7.6
1927,San Mateo County,CA,2020-10,1444833,San Mateo County,CA,1732,CA,6.6
1928,San Joaquin County,CA,2020-10,405524,San Joaquin County,CA,1941,CA,10.2
1929,Stanislaus County,CA,2020-10,356457,Stanislaus County,CA,1252,CA,9.4
1930,Sonoma County,CA,2020-10,677384,Sonoma County,CA,1375,CA,6.9
1931,Tulare County,CA,2020-10,250533,Tulare County,CA,1288,CA,11.1
1932,Santa Barbara County,CA,2020-10,686969,Santa Barbara County,CA,1207,CA,6.6
1933,Monterey County,CA,2020-10,642708,Monterey County,CA,889,CA,7.4
1934,Solano County,CA,2020-10,473446,Solano County,CA,938,CA,9
1935,Placer County,CA,2020-10,552938,Placer County,CA,1874,CA,6.3
1936,San Luis Obispo County,CA,2020-10,667148,San Luis Obispo County,CA,1143,CA,6.4
1937,Santa Cruz County,CA,2020-10,930898,Santa Cruz County,CA,590,CA,7.4
1938,Merced County,CA,2020-10,300842,Merced County,CA,859,CA,9.7
1939,Marin County,CA,2020-10,1279421,Marin County,CA,782,CA,6
1940,Butte County,CA,2020-10,345197,Butte County,CA,662,CA,8
1941,Yolo County,CA,2020-10,493171,Yolo County,CA,453,CA,6.5
1942,El Dorado County,CA,2020-10,513448,El Dorado County,CA,1212,CA,6.7
1943,Shasta County,CA,2020-10,300224,Shasta County,CA,483,CA,7.3
1944,Imperial County,CA,2020-10,245744,Imperial County,CA,169,CA,20
1945,Kings County,CA,2020-10,258104,Kings County,CA,423,CA,9.8
1946,Madera County,CA,2020-10,308456,Madera County,CA,693,CA,8.9
1947,Napa County,CA,2020-10,733030,Napa County,CA,468,CA,7.4
1948,Humboldt County,CA,2020-10,344798,Humboldt County,CA,169,CA,7.3
1949,Nevada County,CA,2020-10,519906,Nevada County,CA,990,CA,6.8
1950,Sutter County,CA,2020-10,338830,Sutter County,CA,285,CA,8.6
1951,Mendocino County,CA,2020-10,439474,Mendocino County,CA,407,CA,7.8
1952,Yuba County,CA,2020-10,310842,Yuba County,CA,323,CA,9.3
1953,Lake County,CA,2020-10,266156,Lake County,CA,512,CA,8.3
1954,Tehama County,CA,2020-10,252507,Tehama County,CA,372,CA,7.3
1955,Tuolumne County,CA,2020-10,,Tuolumne County,CA,544,CA,8.7
1956,San Benito County,CA,2020-10,660669,,,,CA,7.9
1957,Calaveras County,CA,2020-10,351144,,,,CA,6.6
1958,Siskiyou County,CA,2020-10,221305,,,,CA,7.3
1959,Amador County,CA,2020-10,341125,,,,CA,8
1960,Lassen County,CA,2020-10,179759,,,,CA,5.4
1961,Del Norte County,CA,2020-10,269058,,,,CA,8.3
1962,Glenn County,CA,2020-10,260636,,,,CA,6.8
1963,Colusa County,CA,2020-10,260325,,,,CA,9.2
1964,Plumas County,CA,2020-10,284123,,,,CA,7.5
1965,Inyo County,CA,2020-10,371706,,,,CA,6.8
1966,Mariposa County,CA,2020-10,307265,,,,CA,8.8
1967,Mono County,CA,2020-10,483522,,,,CA,10.2
1968,Trinity County,CA,2020-10,288336,,,,CA,6.2
1969,Modoc County,CA,2020-10,136321,,,,CA,5.9
1970,Sierra County,CA,2020-10,251363,,,,CA,5.6
1971,Alpine County,CA,2020-10,419610,,,,CA,10.3
1972,Los Angeles County,CA,2020-11,700929,Los Angeles County,CA,21108,CA,10.7
1973,San Diego County,CA,2020-11,668101,San Diego County,CA,8286,CA,6.8
1974,Orange County,CA,2020-11,800158,Orange County,CA,7683,CA,6.6
1975,Riverside County,CA,2020-11,433756,Riverside County,CA,9572,CA,7.7
1976,San Bernardino County,CA,2020-11,392388,San Bernardino County,CA,7611,CA,7.9
1977,Santa Clara County,CA,2020-11,1326230,Santa Clara County,CA,3212,CA,5.2
1978,Alameda County,CA,2020-11,965245,Alameda County,CA,1346,CA,6.8
1979,Sacramento County,CA,2020-11,427162,Sacramento County,CA,3635,CA,7.3
1980,Contra Costa County,CA,2020-11,755382,Contra Costa County,CA,3120,CA,6.9
1981,Fresno County,CA,2020-11,295285,Fresno County,CA,1410,CA,8.5
1982,Kern County,CA,2020-11,253776,Kern County,CA,2117,CA,9
1983,Ventura County,CA,2020-11,659658,Ventura County,CA,2186,CA,6.4
1984,San Francisco County,CA,2020-11,1412432,San Francisco County,CA,2300,CA,5.9
1985,San Mateo County,CA,2020-11,1446102,San Mateo County,CA,1605,CA,5.3
1986,San Joaquin County,CA,2020-11,412945,San Joaquin County,CA,1813,CA,8.7
1987,Stanislaus County,CA,2020-11,359905,Stanislaus County,CA,1210,CA,8.1
1988,Sonoma County,CA,2020-11,688274,Sonoma County,CA,1365,CA,5.7
1989,Tulare County,CA,2020-11,253779,Tulare County,CA,1257,CA,9.6
1990,Santa Barbara County,CA,2020-11,694696,Santa Barbara County,CA,1135,CA,5.7
1991,Monterey County,CA,2020-11,649377,Monterey County,CA,841,CA,7
1992,Solano County,CA,2020-11,480241,Solano County,CA,862,CA,7.5
1993,Placer County,CA,2020-11,563063,Placer County,CA,1658,CA,5.2
1994,San Luis Obispo County,CA,2020-11,673122,San Luis Obispo County,CA,1042,CA,5.4
1995,Santa Cruz County,CA,2020-11,943551,Santa Cruz County,CA,552,CA,6.6
1996,Merced County,CA,2020-11,306344,Merced County,CA,861,CA,8.9
1997,Marin County,CA,2020-11,1293049,Marin County,CA,711,CA,4.9
1998,Butte County,CA,2020-11,348469,Butte County,CA,690,CA,6.9
1999,Yolo County,CA,2020-11,500699,Yolo County,CA,429,CA,5.8
2000,El Dorado County,CA,2020-11,525980,El Dorado County,CA,1071,CA,5.7
2001,Shasta County,CA,2020-11,304698,Shasta County,CA,466,CA,6.5
2002,Imperial County,CA,2020-11,249591,Imperial County,CA,165,CA,16.4
2003,Kings County,CA,2020-11,260360,Kings County,CA,456,CA,8.8
2004,Madera County,CA,2020-11,311143,Madera County,CA,669,CA,7.9
2005,Napa County,CA,2020-11,744631,Napa County,CA,453,CA,6.4
2006,Humboldt County,CA,2020-11,348459,Humboldt County,CA,181,CA,6.2
2007,Nevada County,CA,2020-11,533022,Nevada County,CA,925,CA,5.7
2008,Sutter County,CA,2020-11,346309,Sutter County,CA,283,CA,8
2009,Mendocino County,CA,2020-11,445598,Mendocino County,CA,372,CA,6.7
2010,Yuba County,CA,2020-11,315661,Yuba County,CA,277,CA,8.3
2011,Lake County,CA,2020-11,272586,Lake County,CA,512,CA,7.4
2012,Tehama County,CA,2020-11,255196,Tehama County,CA,361,CA,6.6
2013,Tuolumne County,CA,2020-11,,Tuolumne County,CA,492,CA,7.4
2014,San Benito County,CA,2020-11,662898,,,,CA,6.9
2015,Calaveras County,CA,2020-11,357762,,,,CA,5.6
2016,Siskiyou County,CA,2020-11,222715,,,,CA,6.8
2017,Amador County,CA,2020-11,343976,,,,CA,6.9
2018,Lassen County,CA,2020-11,181241,,,,CA,5
2019,Del Norte County,CA,2020-11,266859,,,,CA,7.6
2020,Glenn County,CA,2020-11,262208,,,,CA,6.2
2021,Colusa County,CA,2020-11,261387,,,,CA,10.1
2022,Plumas County,CA,2020-11,285895,,,,CA,7.4
2023,Inyo County,CA,2020-11,373263,,,,CA,5.8
2024,Mariposa County,CA,2020-11,308636,,,,CA,8.4
2025,Mono County,CA,2020-11,486476,,,,CA,8.1
2026,Trinity County,CA,2020-11,288491,,,,CA,5.7
2027,Modoc County,CA,2020-11,137017,,,,CA,5.9
2028,Sierra County,CA,2020-11,255523,,,,CA,5.1
2029,Alpine County,CA,2020-11,418845,,,,CA,7.5
2030,Los Angeles County,CA,2020-12,706371,Los Angeles County,CA,18276,CA,11
2031,San Diego County,CA,2020-12,678817,San Diego County,CA,6897,CA,8
2032,Orange County,CA,2020-12,808193,Orange County,CA,6538,CA,7.4
2033,Riverside County,CA,2020-12,440067,Riverside County,CA,8377,CA,8.7
2034,San Bernardino County,CA,2020-12,398679,San Bernardino County,CA,6558,CA,8.8
2035,Santa Clara County,CA,2020-12,1337846,Santa Clara County,CA,2471,CA,5.9
2036,Alameda County,CA,2020-12,972936,Alameda County,CA,1054,CA,7.5
2037,Sacramento County,CA,2020-12,434498,Sacramento County,CA,3052,CA,8.3
2038,Contra Costa County,CA,2020-12,763031,Contra Costa County,CA,2473,CA,7.7
2039,Fresno County,CA,2020-12,298997,Fresno County,CA,1313,CA,10
2040,Kern County,CA,2020-12,258040,Kern County,CA,1927,CA,10.8
2041,Ventura County,CA,2020-12,664631,Ventura County,CA,1777,CA,7.4
2042,San Francisco County,CA,2020-12,1404316,San Francisco County,CA,1692,CA,6.4
2043,San Mateo County,CA,2020-12,1454708,San Mateo County,CA,1204,CA,5.8
2044,San Joaquin County,CA,2020-12,420079,San Joaquin County,CA,1481,CA,10
2045,Stanislaus County,CA,2020-12,364958,Stanislaus County,CA,1059,CA,9.4
2046,Sonoma County,CA,2020-12,696560,Sonoma County,CA,1173,CA,6.6
2047,Tulare County,CA,2020-12,256874,Tulare County,CA,1137,CA,11.5
2048,Santa Barbara County,CA,2020-12,703362,Santa Barbara County,CA,986,CA,7.3
2049,Monterey County,CA,2020-12,657015,Monterey County,CA,724,CA,10.3
2050,Solano County,CA,2020-12,485492,Solano County,CA,765,CA,8.6
2051,Placer County,CA,2020-12,568547,Placer County,CA,1340,CA,6
2052,San Luis Obispo County,CA,2020-12,678085,San Luis Obispo County,CA,891,CA,6.7
2053,Santa Cruz County,CA,2020-12,955905,Santa Cruz County,CA,474,CA,8.1
2054,Merced County,CA,2020-12,311791,Merced County,CA,835,CA,11
2055,Marin County,CA,2020-12,1300186,Marin County,CA,533,CA,5.6
2056,Butte County,CA,2020-12,351568,Butte County,CA,587,CA,8.1
2057,Yolo County,CA,2020-12,508871,Yolo County,CA,377,CA,6.8
2058,El Dorado County,CA,2020-12,537422,El Dorado County,CA,846,CA,6.8
2059,Shasta County,CA,2020-12,309388,Shasta County,CA,406,CA,7.8
2060,Imperial County,CA,2020-12,251045,Imperial County,CA,246,CA,17.5
2061,Kings County,CA,2020-12,263181,Kings County,CA,418,CA,10.6
2062,Madera County,CA,2020-12,312232,Madera County,CA,572,CA,9.4
2063,Napa County,CA,2020-12,759172,Napa County,CA,387,CA,7.5
2064,Humboldt County,CA,2020-12,352384,Humboldt County,CA,143,CA,7.4
2065,Nevada County,CA,2020-12,543689,Nevada County,CA,752,CA,6.7
2066,Sutter County,CA,2020-12,354161,Sutter County,CA,223,CA,9.9
2067,Mendocino County,CA,2020-12,449442,Mendocino County,CA,332,CA,7.7
2068,Yuba County,CA,2020-12,318484,Yuba County,CA,239,CA,9.8
2069,Lake County,CA,2020-12,275100,Lake County,CA,485,CA,8.8
2070,Tehama County,CA,2020-12,256506,Tehama County,CA,347,CA,8
2071,Tuolumne County,CA,2020-12,,Tuolumne County,CA,424,CA,9
2072,San Benito County,CA,2020-12,668895,,,,CA,8.5
2073,Calaveras County,CA,2020-12,365725,,,,CA,6.8
2074,Siskiyou County,CA,2020-12,223841,,,,CA,9.5
2075,Amador County,CA,2020-12,347868,,,,CA,8.1
2076,Lassen County,CA,2020-12,182930,,,,CA,6.7
2077,Del Norte County,CA,2020-12,269284,,,,CA,9
2078,Glenn County,CA,2020-12,263690,,,,CA,7.6
2079,Colusa County,CA,2020-12,262274,,,,CA,14
2080,Plumas County,CA,2020-12,287919,,,,CA,10.4
2081,Inyo County,CA,2020-12,375631,,,,CA,6.7
2082,Mariposa County,CA,2020-12,309597,,,,CA,10.8
2083,Mono County,CA,2020-12,489221,,,,CA,9.1
2084,Trinity County,CA,2020-12,288833,,,,CA,7.6
2085,Modoc County,CA,2020-12,137719,,,,CA,8.3
2086,Sierra County,CA,2020-12,257945,,,,CA,7
2087,Alpine County,CA,2020-12,418219,,,,CA,7.7
2088,Los Angeles County,CA,2021-01,710177,Los Angeles County,CA,15745,CA,11.2
2089,San Diego County,CA,2021-01,688322,San Diego County,CA,5826,CA,8
2090,Orange County,CA,2021-01,815817,Orange County,CA,5594,CA,7.3
2091,Riverside County,CA,2021-01,446044,Riverside County,CA,7205,CA,8.6
2092,San Bernardino County,CA,2021-01,404974,San Bernardino County,CA,5451,CA,8.6
2093,Santa Clara County,CA,2021-01,1346815,Santa Clara County,CA,2033,CA,5.7
2094,Alameda County,CA,2021-01,978521,Alameda County,CA,861,CA,7.2
2095,Sacramento County,CA,2021-01,440216,Sacramento County,CA,2432,CA,8.1
2096,Contra Costa County,CA,2021-01,770443,Contra Costa County,CA,1972,CA,7.5
2097,Fresno County,CA,2021-01,302645,Fresno County,CA,1061,CA,10.1
2098,Kern County,CA,2021-01,262334,Kern County,CA,1714,CA,10.8
2099,Ventura County,CA,2021-01,672869,Ventura County,CA,1543,CA,7.4
2100,San Francisco County,CA,2021-01,1406124,San Francisco County,CA,1260,CA,6.2
2101,San Mateo County,CA,2021-01,1455465,San Mateo County,CA,961,CA,5.7
2102,San Joaquin County,CA,2021-01,428840,San Joaquin County,CA,1227,CA,10
2103,Stanislaus County,CA,2021-01,370499,Stanislaus County,CA,878,CA,9.4
2104,Sonoma County,CA,2021-01,702055,Sonoma County,CA,974,CA,7.1
2105,Tulare County,CA,2021-01,259899,Tulare County,CA,1026,CA,11.5
2106,Santa Barbara County,CA,2021-01,711238,Santa Barbara County,CA,825,CA,7.8
2107,Monterey County,CA,2021-01,665198,Monterey County,CA,656,CA,11.5
2108,Solano County,CA,2021-01,491162,Solano County,CA,668,CA,8.6
2109,Placer County,CA,2021-01,570122,Placer County,CA,1056,CA,6
2110,San Luis Obispo County,CA,2021-01,685329,San Luis Obispo County,CA,783,CA,6.8
2111,Santa Cruz County,CA,2021-01,967046,Santa Cruz County,CA,371,CA,8.7
2112,Merced County,CA,2021-01,318220,Merced County,CA,735,CA,11.6
2113,Marin County,CA,2021-01,1311855,Marin County,CA,392,CA,5.4
2114,Butte County,CA,2021-01,354950,Butte County,CA,514,CA,8.1
2115,Yolo County,CA,2021-01,514405,Yolo County,CA,302,CA,7
2116,El Dorado County,CA,2021-01,548548,El Dorado County,CA,676,CA,6.9
2117,Shasta County,CA,2021-01,312168,Shasta County,CA,343,CA,7.9
2118,Imperial County,CA,2021-01,252347,Imperial County,CA,243,CA,16.5
2119,Kings County,CA,2021-01,267132,Kings County,CA,334,CA,10.9
2120,Madera County,CA,2021-01,313258,Madera County,CA,508,CA,9.8
2121,Napa County,CA,2021-01,773603,Napa County,CA,316,CA,8.8
2122,Humboldt County,CA,2021-01,354511,Humboldt County,CA,124,CA,7.4
2123,Nevada County,CA,2021-01,556323,Nevada County,CA,643,CA,6.7
2124,Sutter County,CA,2021-01,356129,Sutter County,CA,178,CA,10.4
2125,Mendocino County,CA,2021-01,449204,Mendocino County,CA,269,CA,7.7
2126,Yuba County,CA,2021-01,320577,Yuba County,CA,201,CA,10.1
2127,Lake County,CA,2021-01,277913,Lake County,CA,457,CA,8.9
2128,Tehama County,CA,2021-01,257306,Tehama County,CA,315,CA,8.1
2129,Tuolumne County,CA,2021-01,307706,Tuolumne County,CA,374,CA,9.2
2130,San Benito County,CA,2021-01,669575,,,,CA,8.9
2131,Calaveras County,CA,2021-01,371096,,,,CA,7
2132,Siskiyou County,CA,2021-01,227882,,,,CA,9.9
